id,date,kms,alti,lat_deg,lat_min,long_deg,long_min,poids,taille,id_couleur,couleur,id_matiere,matiere,id_origine,origine,id_pays,pays,post,objet,gps,lieu,contexte,depart,arrivee,annee,mois,jour,kms_cumule,kms_depart_vol_oiseau,kms_depart_corde,kms_etape_segments,kms_etape_cumule,lat_dec,long_dec,lat_rad,long_rad,lat_x,long_y
634,41904,65,51,15,57.636,99,55.62,0.58,23,17,Brun,1,Végétale,1,Naturel,10,Thaïlande,0,Liège,"N 15°57,6360' E 99°55,6200'","Ta Khit, Province de Nakhon Sawan, Thaïlande","Temple au mille singe",Bangkok,Ta-Khit,2014,9,22,9346,9702.106834377017,8791.910037375621,255.15886664851266,#NUM!,15.9606,99.927,0.27856478529999995,1.7440536885,0,0
635,41905,65,64,16,14.136,99,43.842,0.03,5,5,"Jaune Vert",3,Plastique,2,Artificiel,10,Thaïlande,0,"Perle verte","N 16°14,1360' E 99°43,8420'","Tha Makhuea, Khlong Khlung, Thaïlande","Boudhha day",Ta-Khit,Tha-Makhuea,2014,9,23,9411,9665.229100627845,8765.173781961783,37.08956218755504,#NUM!,16.2356,99.7307,0.28336443668888894,1.7406276100722222,0,0
636,41906,65,102,16,41.082,99,18.642,0.67,83,3,"Jaune Orangé",4,Textile,2,Artificiel,10,Thaïlande,0,"textile doré ","N 16°41,0820' E 99°18,6420'"," Wat, Kosamphi, Thaïlande","Un long fleuve tranquille",Tha-Makhuea,Wat-Kosamphi,2014,9,24,9476,9598.145820164276,8716.350599687292,67.09877013131309,#NUM!,16.6847,99.3107,0.29120270373888885,1.7332972334055552,0,0
637,41907,40,112,16,52.338,99,7.386,2.25,45,15,Noir,0,Mixte,2,Artificiel,10,Thaïlande,1,"Extension de fermeture éclaire","N 16°52,3380' E 99°07,386'","Tak, Thaïlande",Syncronisation,Wat-Kosamphi,Tak,2014,9,25,9516,9569.2979703179,8695.280824792948,28.887734092129534,#NUM!,16.8723,99.1231,0.29447693864999996,1.7300229984944442,0,0
638,41908,30,826,16,45.978,98,52.848,3.69,55,15,Noir,3,Plastique,2,Artificiel,10,Thaïlande,0,"Patin de frein usé","N 16°45,9780' E 98°52,8480'","route de Mae sot","Montagne et auto-stop",Tak,Route-de-Mae-Sot,2014,9,26,9546,9561.368311562359,8689.481383459317,28.363736865137685,#NUM!,16.7663,98.8808,0.2926268912055556,1.725794069288889,0,0
639,41909,5,252,16,42.912,98,33.77,0.45,10,15,Noir,3,Plastique,2,Artificiel,10,Thaïlande,0,"Capuchon caoutchouc","N 16°42,9119' E 98°33,7695'","Squat de refugiés birmans","Colle et alcool",Route-de-Mae-Sot,Mae-Sot,2014,9,27,9551,9543.511004688038,8676.408937474382,34.34094884696539,#NUM!,16.7152,98.56283333333333,0.2917350287111111,1.7202445087314813,0,0
640,41910,15,254,16,41.28,98,30.582,0.86,67,13,Blanc,0,Mixte,2,Artificiel,11,Birmanie,1,"Élastique de tente ","N 16°41,2800' E 98°30,5820'",Myawaddy,"One day - One Way",Mae-Sot,Myawaddy,2014,9,28,9566,9542.09147936826,8675.369042520328,6.418268534085261,#NUM!,16.688,98.5097,0.2912602995555555,1.7193171579055555,0,0
641,41911,65,722,16,41.562,98,18.858,2.26,30,0,Mixte,2,Métallique,2,Artificiel,11,Birmanie,1,"Capsule de Myanmar","N 16°41,5620' E 98°18,8580'","Thin Gan Nyi Naung Road, Myanmar","Un col, des bonzes",Myawaddy,Thin-Gan-Nyi-Naung-Road,2014,9,29,9631,9528.058109699543,8665.082894879388,20.82455440647063,#NUM!,16.6927,98.3143,0.2913423299611111,1.7159067874277778,0,0
642,41912,75,14,16,46.002,97,45.144,0.41,11,15,Noir,0,Mixte,2,Artificiel,11,Birmanie,1,"Bouton pression","N 16°46,002' E 97°45,1440'","Eindu, Myanmar","bombe à Eindu",Thin-Gan-Nyi-Naung-Road,Eindu,2014,9,30,9706,9482.566270930483,8631.666233831731,60.415961533695224,#NUM!,16.7667,97.7524,0.29263387251666667,1.7060997906444442,0,0
643,41913,30,26,16,49.344,97,35.184,0.86,35,14,Gris,0,Mixte,2,Artificiel,11,Birmanie,0,Chaînette,"N 16°49,3440' E 97°35,1840'","grotte Wawgon, Hpa An","Visite touristique",Eindu,Hpa-An,2014,10,1,9736,9466.276976258094,8619.673948011216,18.73029185951024,#NUM!,16.822400000000002,97.5864,0.2936060200888889,1.7032025465333334,0,0
644,41914,40,24,16,55.177,97,22.127,0.69,125,6,Vert,5,Cellulose,2,Artificiel,11,Birmanie,0,Billet,"N 16°55,1767' E 97°22,1271'","Mawlamyaing Road Thaton","Grimpette sur la colline en attendant l'orage",Hpa-An,Thaton,2014,10,2,9776,9442.892200556204,8602.433313503834,25.56253314293846,#NUM!,16.919616666666666,97.36878333333334,0.29530276957685186,1.6994044224009262,0,0
645,41915,75,7,17,18.054,97,0.363,2.68,177,15,Noir,0,Mixte,2,Artificiel,11,Birmanie,1,Connecteur,"N 17°18,0540' E 97°00,3629'","Port de Kyaiktiyo","Foot au village",Thaton,Kyaiktiyo,2014,10,3,9851,9385.583751911714,8560.059826506933,57.31796743040457,#NUM!,17.3009,97.00605,0.30195741350555555,1.693073536775,0,0
646,41916,90,15,17,19.956,96,28.612,2.17,67,0,Mixte,0,Mixte,2,Artificiel,11,Birmanie,0,"Tube colle","N 17°19,9558' E 96°28,6119'",Bago,"Cheap Guest House",Kyaiktiyo,Bago,2014,10,4,9941,9345.81518677461,8530.55344732713,56.301717538904825,#NUM!,17.3326,96.47686666666667,0.30251068241111106,1.6838375530629628,0,0
647,41917,0,27,17,20.171,96,29.802,0.55,75,13,Blanc,3,Plastique,2,Artificiel,11,Birmanie,0,Filet,"N 17°20,1709' E 96°29,8021'",Bago,"En attendant Yangon",Bago,Bago,2014,10,5,9941,9346.909013866072,8531.366126907613,2.14318180066692,#NUM!,17.336183333333334,96.4967,0.3025732233231482,1.684183709738889,0,0
648,41918,110,17,16,58.288,96,6.914,1.6,61,7,"Bleu Vert",3,Plastique,2,Artificiel,11,Birmanie,1,Spirale,"N 16°58,2876' E 96°06,9137'","Hlawha Lake","Arrivée au centre",Bago,Hlawha-Lake,2014,10,6,10051,9350.493564111757,8534.028896106796,57.351793635324434,#NUM!,16.971466666666668,96.11523333333334,0.29620772202962964,1.6775258660425925,0,0
649,41919,0,14,16,44.166,96,16.708,0.14,23,7,"Bleu Vert",3,Plastique,2,Artificiel,11,Birmanie,0,"Pétard ","N 16°44,1657' E 96°16,7082'","ThaBarWa, Tanlyin",déconnexion,Hlawha-Lake,Yangon,2014,10,7,10051,9381.618827024426,8557.12177670883,31.42073009843289,#NUM!,16.7361,96.27846666666667,0.2920998022166667,1.680374822751852,0,0
650,41920,0,26,16,48.072,96,8.257,8.04,39,13,Blanc,0,Mixte,2,Artificiel,11,Birmanie,0,Bougie,"N 16°48,0716' E 96°08.2568'","Dagon center 2, Yangon","Entretien avec Chitko",Yangon,Yangon,2014,10,8,10051,9366.264387395846,8545.736170092197,16.656263306417163,#NUM!,16.8012,96.13761666666667,0.2932360106,1.6779165285768518,0,0
651,41921,0,30,16,43.732,96,16.42,0.43,57,3,"Jaune Orangé",3,Plastique,2,Artificiel,11,Birmanie,1,"Bras de Barbie","N 16°43,7322' E 96°16,4198'","Arret de bus de Thabarwa","Rush houre",Yangon,Yangon,2014,10,9,10051,9381.884008102646,8557.318304436685,16.572963848383814,#NUM!,16.728866666666665,96.27366666666667,0.2919735568407407,1.6802910470185184,0,0
652,41922,0,30,16,44.467,96,16.658,0.73,29,6,Vert,3,Plastique,2,Artificiel,11,Birmanie,0,"Vaisseau spatial","N 16°44,4665' E 96°16,6583'","15 square feets village","Journée off",Yangon,Yangon,2014,10,10,10051,9381.141641548089,8556.76812156801,1.4265275385230387,#NUM!,16.741116666666667,96.27763333333333,0.2921873594935185,1.6803602783537037,0,0
653,41923,0,21,16,48.139,96,8.203,0.67,32,13,Blanc,3,Plastique,2,Artificiel,11,Birmanie,0,Cheville,"N 16°48,1387' E 96°08,2025'","Dagon ",Interview,Yangon,Yangon,2014,10,11,10051,9366.107856357954,8545.620035485474,16.478566979334214,#NUM!,16.802316666666666,96.13671666666667,0.29325550009351853,1.6779008206268518,0,0
654,41924,0,12,16,46.908,96,9.737,1.14,188,3,"Jaune Orangé",5,Cellulose,2,Artificiel,11,Birmanie,1,"Billet de train","N 16°46,9079' E 96°09.7374'","Gare de Yangon",Départ,Yangon,Yangon,2014,10,12,10051,9369.620381967317,8548.225763064569,3.552337891212347,#NUM!,16.7818,96.16228333333333,0.2928974170111111,1.678347042762037,0,0
655,41925,10,80,21,58.646,96,5.114,4.17,53,12,Rouge,0,Mixte,2,Artificiel,11,Birmanie,0,"Mini dentifrice","N 21°58,6460' E 96°05,1143'","Train station, Mandalay","Arrivée Mandalay",Yangon,Mandalay,2014,10,13,10061,8932.525879965475,8219.049935220522,577.947297509817,#NUM!,21.977433333333334,96.08523333333333,0.3835782488092593,1.6770022677092593,0,0
656,41926,0,221,22,0.888,96,6.429,1.26,23,12,Rouge,3,Plastique,2,Artificiel,11,Birmanie,0,"Plastique de phare arrière ","N 22°00,8881' E 96°06,4294'","Mandalay Hill","Rencontre de NyarNa",Mandalay,Mandalay,2014,10,14,10061,8930.94396149137,8217.840802365676,4.7310063023077,#NUM!,22.0148,96.10715,0.3842304196222222,1.6773847853805557,0,0
657,41927,0,73,21,53.615,96,3.094,1.45,34,2,Orange,3,Plastique,2,Artificiel,11,Birmanie,1,"Capuchon orange","N 21°53,615' E 96°03,0936'","U Pein bridge, Mandalay","Excursion touristique avec NyarNa",Mandalay,Mandalay,2014,10,15,10061,8937.143698186326,8222.578821207446,14.651140137856176,#NUM!,21.893583333333332,96.05156666666667,0.38211479146759253,1.6764146740240742,0,0
658,41928,80,75,21,55.312,95,34.636,12.54,30,17,Brun,2,Métallique,2,Artificiel,11,Birmanie,0,"Vis et écrou","N 21°55,3116' E 95°34,6358'","Commissariat Myinmu","Problème de logement",Mandalay,Myinmu,2014,10,16,10141,8902.062235321218,8195.742938840234,49.04596488730478,#NUM!,21.921866666666666,95.57726666666667,0.3826084283407407,1.668136584374074,0,0
659,41929,60,80,21,58.888,95,15.377,0.15,14,6,Vert,3,Plastique,2,Artificiel,11,Birmanie,0,"Auto collant","N 21°58,8879' E 95°15,3774'","Entre Myinmu et Monywa","La crêve à Barth",Myinmu,Monywa,2014,10,17,10201,8874.945613487276,8174.957277957899,33.770404635174216,#NUM!,21.981466666666666,95.25628333333333,0.38364864369629625,1.6625343730953703,0,0
660,41930,0,80,22,6.76,95,7.843,3.99,61,11,"Rouge Violet",0,Mixte,2,Artificiel,11,Birmanie,1,"Sangle rose","N 22°06,7602' E 95°07,8434'",Monywa,"Pause forcée",Monywa,Monywa,2014,10,18,10201,8855.439555953528,8159.982442944112,19.507078110180842,#NUM!,22.112666666666666,95.13071666666667,0.3859385137407407,1.6603428231824076,0,0
661,41931,0,81,22,6.823,95,7.796,0.25,36,13,Blanc,3,Plastique,2,Artificiel,11,Birmanie,0,ADDA,"N 22°06,8230' E 95°07,7960'",Monywa,"Fête foraine",Monywa,Monywa,2014,10,19,10201,8855.298814326296,8159.874325857795,0.14196754372691614,#NUM!,22.113716666666665,95.12993333333333,0.38595683968240735,1.660329151448148,0,0
662,41932,85,314,22,29.247,94,37.833,22.4,52,14,Gris,2,Métallique,2,Artificiel,11,Birmanie,0,Boulon,"N 22°29,2469' E 94°37,8332'","A la sortie de Yagiy","Nuit hors la loi",Monywa,A-la-sortie-de-Yagiy,2014,10,20,10286,8789.971988796473,8109.583360193876,66.09771335806349,#NUM!,22.48745,94.63055,0.3924797113638888,1.651613275413889,0,0
663,41933,35,662,22,32.159,94,34.855,0.28,45,14,Gris,2,Métallique,2,Artificiel,11,Birmanie,0,Rasoir,"N 22°32,1591' E 94°34,8547'",Labo,Impasse,A-la-sortie-de-Yagiy,Labo,2014,10,21,10321,8782.5468898929,8103.853741087934,7.426240866141945,#NUM!,22.535983333333334,94.58091666666667,0.393326777112037,1.650747011060185,0,0
664,41934,0,81,22,6.9,95,7.506,0.83,138,6,Vert,0,Mixte,2,Artificiel,11,Birmanie,1,"Dear plastique","N 22°06,9002' E 95°07,5060'",Monywa,Demi-tour,Labo,Monywa,2014,10,22,10321,8854.858589259447,8159.536140514158,72.98919790416836,#NUM!,22.115,95.1251,0.38597923805555556,1.660244793938889,0,0
665,41935,10,83,22,53.638,94,36.14,0.8,130,8,Bleu,5,Cellulose,2,Artificiel,11,Birmanie,0,"ticket de bateau","N 22°53,6380' E 94°36,1396'","Riviere Monywa-Kalewa","Speed Boat Kalewa",Monywa,Riviere-Monywa-Kalewa,2014,10,23,10331,8754.624359897125,8082.282562454635,101.94246165315047,#NUM!,22.893966666666667,94.60233333333333,0.3995747596685185,1.6511208020925927,0,0
666,41936,130,178,23,54.268,94,10.817,0.9,146,6,Vert,5,Cellulose,2,Artificiel,11,Birmanie,1,"billet 20 kiat","N 23°54,2679' E 94°10,8172'","Route Kalemyu - Tamu","Tropique du Cancer",Riviere-Monywa-Kalewa,Route-Kalemyu-Tamu,2014,10,24,10461,8642.686548589785,7995.418089932994,120.36802047257848,#NUM!,23.904466666666668,94.18028333333334,0.417211296862963,1.6437546462064814,0,0
667,41937,10,244,24,15.312,94,17.797,0.94,43,6,Vert,3,Plastique,2,Artificiel,12,Inde,1,"Bras de tortue ninja","N 24°15,3120' E 94°17,7971'","Moreh, frontière Indo-birmane","Changement de sens",Route-Kalemyu-Tamu,Moreh,2014,10,25,10471,8622.01649930969,7979.310344188725,40.76018327535939,#NUM!,24.2552,94.29661666666667,0.4233327431555555,1.645785044187963,0,0
668,41938,40,775,24,33.106,93,54.12,4.14,412,15,Noir,0,Mixte,2,Artificiel,12,Inde,0,Collier,"N 24°33,1061' E 93°54,1195'","Entre Kakching et Impahl","Premiers tours de roue en Inde",Moreh,Entre-Kakching-et-Impahl,2014,10,26,10511,8570.660314384208,7939.198768371457,51.82374962479835,#NUM!,24.551766666666666,93.902,0.42850880356851845,1.638897689888889,0,0
669,41939,0,785,24,48.233,93,56.095,2.23,26,15,Noir,3,Plastique,2,Artificiel,12,Inde,0,"Anneaux caoutchouc","N 24°48,2331' E 93°56,0951'",Imphal,Adaptation,Entre-Kakching-et-Impahl,Impahl,2014,10,27,10511,8552.366536167821,7924.879305424196,28.238643116369044,#NUM!,24.80388333333333,93.93491666666667,0.4329090657842592,1.6394721936157406,0,0
670,41940,5,1511,25,37.689,94,6.313,0.41,23,10,Violet,2,Métallique,2,Artificiel,12,Inde,1,"Poignée de braguette marron","N 25°37,6887' E 94°06,3130'","Montagne Manipur","Journée bus",Impahl,Montagne-Manipur,2014,10,28,10516,8496.892068933583,7881.356947131958,93.26789994516032,#NUM!,25.62815,94.10521666666666,0.44729522088055557,1.6424444868212962,0,0
671,41941,45,126,26,13.063,93,49.59,0.12,38,14,Gris,2,Métallique,2,Artificiel,12,Inde,0,"Languette métal ciselée","N 26°13,0631' E 93°49,5902'","Deopani Temple","Première nuit avec Shiva ",Montagne-Manipur,Deopani-Temple,2014,10,29,10561,8429.938307014076,7828.629770907787,71.25643949077701,#NUM!,26.217716666666668,93.8265,0.4575850916824074,1.6375799674166664,0,0
672,41942,65,93,26,33.243,93,50.571,0.72,50,15,Noir,3,Plastique,2,Artificiel,12,Inde,1,"Branche de lunette","N 26°33,2428' E 93°50,5705'",Doigrung,"Rakib et ses potes",Deopani-Temple,Doigrung,2014,10,30,10626,8403.765871276515,7807.959743001992,37.44454998621221,#NUM!,26.55405,93.84285,0.46345521077499996,1.6378653285083333,0,0
673,41943,0,104,26,30.982,93,58.094,6,13,1,"Rouge Orangé",2,Métallique,2,Artificiel,12,Inde,0,"Boulon orange","N 26°30,9817' E 93°58,0939'",Golaghat,"Cleaning India",Doigrung,Golaghat,2014,10,31,10626,8415.358856260904,7817.119523518855,13.1620506480148,#NUM!,26.516366666666666,93.96823333333333,0.4627975130907407,1.6400536786537034,0,0
674,41944,0,93,26,33.225,93,50.671,6.21,22,13,Blanc,6,Minérale,1,Naturel,12,Inde,1,Quartz,"N 26°33,2249' E 93°50,6712'",Doigrung,"Kidnapping ",Golaghat,Doigrung,2014,11,1,10626,8403.903690482097,7808.068673850136,12.994241745613197,#NUM!,26.55375,93.84451666666666,0.46344997479166666,1.6378944173046295,0,0
675,41945,100,85,26,34.558,93,9.705,8.64,41,17,Brun,2,Métallique,2,Artificiel,12,Inde,0,Boulon,"N 26°34,5577' E 93°09,7047'","Kaziranga National Park","Rinho 1 horne",Doigrung,Kaziranga-National-Park,2014,11,2,10726,8355.533371241216,7769.7813073722045,67.96918998215416,#NUM!,26.575966666666666,93.16175,0.4638377284462963,1.6259779010138888,0,0
676,41946,45,74,26,28.2,92,55.949,1.08,36,15,Noir,3,Plastique,2,Artificiel,12,Inde,0,"Languette caoutchouc","N 26°28,2003' E 92°55,9494'",Nagaon,"Torticolis ",Kaziranga-National-Park,Nagaon,2014,11,3,10771,8348.418269868407,7764.139918133987,25.68106410104091,#NUM!,26.47,92.93248333333334,0.46198826277777777,1.6219764461953705,0,0
677,41947,0,57,26,10.961,91,44.706,0.42,30,13,Blanc,3,Plastique,2,Artificiel,12,Inde,0,"3 Étiquette","N 26°10,9614' E 91°44,7059'",Guwahati,"Full arrivée par la gare",Nagaon,Guwahati,2014,11,4,10771,8290.008755909847,7717.737148121613,122.60780547295361,#NUM!,26.182683333333333,91.7451,0.45697364518425926,1.60125271505,0,0
678,41948,0,61,26,10.96,91,45.059,3.48,20,15,Noir,0,Mixte,2,Artificiel,12,Inde,1,"Vis et plastique","N 26°10,9596' E 91°45,0590'","Gare de Guwahati","En route vers lucknow",Guwahati,Guwahati,2014,11,5,10771,8290.415717563821,7718.061015995732,0.5872392856814851,#NUM!,26.182666666666666,91.75098333333334,0.4569733542962963,1.601355398500926,0,0
679,41949,0,109,26,37.426,88,21.151,0.71,26,17,Brun,1,Végétale,1,Naturel,12,Inde,0,Pan,"N 26°37,4258' E 88°21,1513'","Entre Guwahati et Lucknow, voie ferré","36 heure de train",Guwahati,Entre-Guwahati-et-Lucknow,2014,11,6,10771,8019.3343011590705,7500.602536450975,342.0936606377426,#NUM!,26.62376666666667,88.35251666666667,0.46467199512407414,1.542041015749074,0,0
680,41950,0,123,26,49.886,80,55.501,0.31,34,6,Vert,3,Plastique,2,Artificiel,12,Inde,0,"Rosace plastique","N 26°49,8863' E 80°55,5009'","Lucknow train station","Première grosse ville Indienne",Entre-Guwahati-et-Lucknow,Lucknow,2014,11,7,10771,7476.8635843710845,7055.350658004533,738.1209383014871,#NUM!,26.831433333333333,80.92501666666666,0.46829645914259255,1.4124067950546295,0,0
681,41951,0,124,26,49.946,80,54.67,1.33,33,7,"Bleu Vert",2,Métallique,2,Artificiel,12,Inde,0,"fermeture éclaire bleu","N 26°49,9464' E 80°54,6697'","Quartier de la gare, Lucknow","Journée boulot",Lucknow,Lucknow,2014,11,8,10771,7475.792769165194,7054.458842456395,1.3791192413202331,#NUM!,26.832433333333334,80.91116666666667,0.46831391242037035,1.4121650671574075,0,0
682,41952,0,117,26,50.691,80,56.897,0.59,58,6,Vert,3,Plastique,2,Artificiel,12,Inde,0,"Hélice plastique","N 26°50,6909' E 80°56,8971'","Park road, Lucknow","Journée boulot",Lucknow,Lucknow,2014,11,9,10771,7477.502420561408,7055.8826813150945,3.9340303567725887,#NUM!,26.84485,80.94828333333334,0.4685306239527778,1.4128128746509259,0,0
683,41953,0,128,26,50.02,80,55.279,3.07,25,14,Gris,2,Métallique,2,Artificiel,12,Inde,1,"Objet Métallique","N 26°50,02' E 80°55,2787'","Quartier de la gare, Lucknow",Tourista,Lucknow,Lucknow,2014,11,10,10771,7476.426459915419,7054.986610180878,2.951236936875629,#NUM!,26.833666666666666,80.92131666666667,0.4683354381296296,1.4123422179268519,0,0
684,41954,0,125,26,49.98,80,55.498,0.28,14,7,"Bleu Vert",3,Plastique,2,Artificiel,12,Inde,0,Bouton,"N 26°49,9798' E 80°55,4976'","Reservation center","Armistice sur TV5 Monde",Lucknow,Lucknow,2014,11,11,10771,7476.739627323715,7055.247424419089,0.3697728138722548,#NUM!,26.833,80.92496666666666,0.4683238026111111,1.4124059223907406,0,0
685,41955,0,122,26,49.864,80,55.537,0.19,13,14,Gris,2,Métallique,2,Artificiel,12,Inde,0,"Médaille Métallique","N 26°49,8643' E 80°55,5367'","Train sation, Lucknow",départ,Lucknow,Lucknow,2014,11,12,10771,7476.934815830985,7055.409980501582,0.22450617786828733,#NUM!,26.831066666666665,80.92561666666667,0.4682900596074073,1.4124172670212962,0,0
686,41956,0,4,22,39.123,88,26.78,0.73,51,11,"Rouge Violet",5,Cellulose,2,Artificiel,12,Inde,0,pétard,"N 22°39,1226' E 88°26,7798'","Aéroport Kolcata",Climatisation,Lucknow,Aéroport-Kolcata,2014,11,13,10771,8342.630246104485,7759.548951366691,890.3122244375412,#NUM!,22.65205,88.44633333333333,0.3953525208861111,1.5436784240925925,0,0
687,41957,0,42,3,11.538,101,40.842,1.08,47,2,Orange,0,Mixte,2,Artificiel,13,Malaisie,0,"Stylo rouge","N 03°11,538' E 101°40,842'","Biji Biji, Kuala Lumpur",Retrouvailles,Aéroport-Kolcata,Kuala-Lumpur,2014,11,14,10771,10907.819567984896,9624.235674415146,2592.250632772272,#NUM!,3.1923,101.6807,0.05571609865,1.774661501738889,0,0
688,41958,0,45,3,11.537,101,40.843,3.47,28,15,Noir,0,Mixte,2,Artificiel,13,Malaisie,0,"Connectique RCA","N 03°11,537' E 101°40,843'","Biji Biji","Au boulot",Kuala-Lumpur,Kuala-Lumpur,2014,11,15,10771,10907.822179919187,9624.237386816407,0.0026196467378008367,#NUM!,3.192283333333333,101.68071666666667,0.05571580776203704,1.7746617926268518,0,0
689,41959,0,50,3,11.554,101,40.856,2.08,45,14,Gris,2,Métallique,2,Artificiel,13,Malaisie,0,Pointes,"N 03°11,554' E 101°40,8564'","Biji Biji, Kuala Lumpur",Boulot,Kuala-Lumpur,Kuala-Lumpur,2014,11,16,10771,10907.813892376424,9624.231953447592,0.039649727206452816,#NUM!,3.1925666666666666,101.68093333333333,0.0557207528574074,1.7746655741703703,0,0
690,41960,0,46,3,11.557,101,40.862,0.15,9,13,Blanc,3,Plastique,2,Artificiel,13,Malaisie,0,"Axe de K7","N 03°11,557' E 101°40,862'","Biji Biji, Kuala Lumpur",Boulot,Kuala-Lumpur,Kuala-Lumpur,2014,11,17,10771,10907.816891165206,9624.23391947417,0.012420449960803681,#NUM!,3.192616666666667,101.68103333333333,0.055721625521296295,1.7746673194981482,0,0
691,41961,0,46,3,11.559,101,40.844,4.85,60,3,"Jaune Orangé",2,Métallique,2,Artificiel,13,Malaisie,0,Vis,"N 03°11,559' E 101°40,844'","Biji Biji, Kuala Lumpur",Boulot,Kuala-Lumpur,Kuala-Lumpur,2014,11,18,10771,10907.792405800687,9624.217866684967,0.033521897393285406,#NUM!,3.19265,101.68073333333334,0.055722207297222215,1.7746620835148146,0,0
692,41962,0,42,3,11.548,101,40.831,1.8,43,15,Noir,0,Mixte,2,Artificiel,13,Malaisie,0,"Capuchon stylo","N 03°11,548' E 101°40,831'","Biji Biji, Kuala Lumpur",Boulot,Kuala-Lumpur,Kuala-Lumpur,2014,11,19,10771,10907.792244797263,9624.217761129794,0.03154000668893628,#NUM!,3.192466666666667,101.68051666666666,0.05571900752962963,1.7746583019712963,0,0
693,41963,0,46,3,11.557,101,40.851,1.84,22,15,Noir,0,Mixte,2,Artificiel,13,Malaisie,0,"Tip 31 transiteur","N 03°11,557' E 101°40,851'","Biji Biji, Kuala Lumpur",Boulot,Kuala-Lumpur,Kuala-Lumpur,2014,11,20,10771,10907.803648887848,9624.225237741912,0.04060383040300105,#NUM!,3.192616666666667,101.68085,0.055721625521296295,1.7746641197305555,0,0
694,41964,0,49,3,11.528,101,40.862,0.44,25,10,Violet,0,Mixte,2,Artificiel,13,Malaisie,0,"Mini pince à linge","N 03°11,528' E 101°40,862'","Biji Biji, Kuala Lumpur",Boulot,Kuala-Lumpur,Kuala-Lumpur,2014,11,21,10771,10907.857725778718,9624.260690875011,0.057485584292203455,#NUM!,3.1921333333333335,101.68103333333333,0.05571318977037037,1.7746673194981482,0,0
